url,error,entries
https://gematsu.com/feed,"document declared as us-ascii, but parsed as utf-8",0
https://alphabetagamer.com/feed,"document declared as us-ascii, but parsed as utf-8",0
https://gamezebo.com/feed,"document declared as us-ascii, but parsed as utf-8",0
https://videogameschronicle.com/category/news/feed/,"document declared as us-ascii, but parsed as utf-8",0
